has_csrf_token_in_form,has_csrf_token_in_header,has_samesite_cookie,has_origin_check,has_referer_check,http_method,is_state_changing,content_type,requires_auth,token_entropy,token_changes_per_request,response_sets_cookie,auth_mechanism,endpoint_sensitivity,is_vulnerable
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.576,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6943,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.9332,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.7391,1
1,0,Lax,1,1,POST,1,multipart/form-data,1,4.9169,0,1,cookie,0.0103,0
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.9911,1
1,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,1.2935,0,1,cookie,0.5155,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.736,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8366,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7714,1
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.9657,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.7772,1
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.6387,1
1,0,Lax,0,0,POST,1,multipart/form-data,1,4.052,0,0,cookie,0.3222,0
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.661,1
1,0,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,4.2348,1,0,cookie,0.3005,0
1,1,Strict,1,0,GET,0,multipart/form-data,1,3.5515,0,1,cookie,0.0853,0
1,0,Lax,0,0,POST,1,application/x-www-form-urlencoded,1,4.5968,1,0,cookie,0.0457,0
1,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.1405,0,0,cookie,0.7241,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5369,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.7602,1
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.8593,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6254,1
1,1,Lax,0,1,POST,1,application/x-www-form-urlencoded,1,4.4841,1,0,cookie,0.3274,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.93,1
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,0,cookie,0.888,1
1,0,Lax,1,0,GET,0,application/x-www-form-urlencoded,1,3.3115,1,0,cookie,0.2135,0
1,1,Strict,1,0,POST,1,application/x-www-form-urlencoded,1,4.9725,0,0,cookie,0.1366,0
1,1,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,4.7495,1,1,cookie,0.0023,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6934,1
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7655,1
1,1,Lax,1,0,GET,0,application/x-www-form-urlencoded,1,4.8422,0,1,cookie,0.0547,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7505,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.7184,1
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.5728,1
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.6875,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5887,1
1,0,Strict,1,1,PUT,1,application/x-www-form-urlencoded,1,3.3506,1,0,cookie,0.0137,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8518,1
1,0,Strict,1,1,PUT,1,multipart/form-data,1,3.1491,1,0,cookie,0.1788,0
1,0,Lax,0,1,POST,1,application/x-www-form-urlencoded,1,3.8713,0,1,cookie,0.3144,0
1,0,Lax,0,1,PUT,1,application/x-www-form-urlencoded,1,4.6065,1,0,cookie,0.3514,0
1,0,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,4.2318,1,1,cookie,0.2352,0
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,0,cookie,0.6056,1
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.9617,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.91,1
1,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.4246,0,1,cookie,0.8529,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6876,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.6187,1
1,0,Strict,0,1,POST,1,application/x-www-form-urlencoded,1,3.6834,1,1,cookie,0.3949,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.9944,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7258,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.6259,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9775,1
0,0,None,0,0,GET,0,multipart/form-data,1,0.0,0,0,cookie,0.5935,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5988,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6053,1
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.66,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.6377,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8569,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.6666,1
1,1,Lax,0,0,POST,1,application/x-www-form-urlencoded,1,4.4701,0,1,cookie,0.2111,0
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5276,1
1,1,Lax,0,0,POST,1,multipart/form-data,1,3.4944,1,0,cookie,0.4236,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.591,1
1,1,Strict,1,0,POST,1,application/x-www-form-urlencoded,1,3.6492,1,1,cookie,0.0842,0
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,4.6763,1,0,cookie,0.1999,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.7657,1
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,4.9348,1,1,cookie,0.4891,0
1,0,Strict,0,0,GET,0,application/x-www-form-urlencoded,1,3.1742,0,0,cookie,0.3162,0
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8468,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8578,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.5348,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8781,1
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,3.1731,1,1,cookie,0.4114,0
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.8618,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7692,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7142,1
1,1,Lax,0,0,POST,1,application/x-www-form-urlencoded,1,4.1867,0,1,cookie,0.0827,0
1,0,Lax,1,1,GET,0,multipart/form-data,1,4.6064,0,0,cookie,0.2217,0
1,1,Strict,1,1,PUT,1,application/x-www-form-urlencoded,1,3.947,0,0,cookie,0.3314,0
1,1,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,4.9434,0,1,cookie,0.1904,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.5312,1
1,0,Strict,1,0,GET,0,application/x-www-form-urlencoded,1,4.8404,1,0,cookie,0.0064,0
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.914,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7256,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8316,1
1,0,Strict,0,0,POST,1,multipart/form-data,1,4.9935,1,0,cookie,0.0381,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.993,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5957,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5816,1
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7075,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5129,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5262,1
1,0,Strict,1,0,PUT,1,application/x-www-form-urlencoded,1,4.8172,0,0,cookie,0.0108,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5859,1
1,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.5616,0,1,cookie,0.7325,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.9388,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5389,1
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.7344,1
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9859,1
1,0,Strict,0,1,POST,1,application/x-www-form-urlencoded,1,3.2334,1,0,cookie,0.2176,0
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.5428,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.8671,1
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,4.4068,0,0,cookie,0.3506,0
1,1,Strict,1,1,PUT,1,multipart/form-data,1,4.9982,1,1,cookie,0.3685,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.8772,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9331,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.867,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6152,1
1,1,Lax,0,0,POST,1,application/x-www-form-urlencoded,1,4.7698,1,1,cookie,0.0357,0
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.9419,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5196,1
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.8214,1
1,1,Strict,1,1,POST,1,multipart/form-data,1,3.6031,1,0,cookie,0.2828,0
1,1,Lax,0,0,POST,1,application/x-www-form-urlencoded,1,3.7794,1,0,cookie,0.1764,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.8059,1
1,1,Lax,1,1,POST,1,application/x-www-form-urlencoded,1,4.3449,0,0,cookie,0.2957,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.6828,1
0,0,None,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6134,1
1,0,absent,0,0,PUT,1,multipart/form-data,1,0.5718,0,1,cookie,0.6499,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5588,1
1,1,Lax,1,0,GET,0,application/x-www-form-urlencoded,1,3.1357,0,1,cookie,0.3629,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.7012,1
1,0,Strict,1,1,PUT,1,application/x-www-form-urlencoded,1,3.0453,1,0,cookie,0.4771,0
1,1,Lax,0,1,POST,1,multipart/form-data,1,4.5843,0,0,cookie,0.4314,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.5914,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.8829,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6596,1
1,1,Strict,1,0,POST,1,application/x-www-form-urlencoded,1,4.3676,1,1,cookie,0.3003,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.5696,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7331,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.5958,1
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.5722,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8027,1
0,0,None,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.5487,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9128,1
1,0,Lax,1,0,PUT,1,application/x-www-form-urlencoded,1,3.6925,0,1,cookie,0.0603,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7549,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7486,1
1,1,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,4.4048,1,1,cookie,0.0233,0
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7024,1
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,1,cookie,0.8562,1
0,0,absent,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,0,cookie,0.6598,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8903,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.6054,1
1,0,Strict,1,1,POST,1,application/x-www-form-urlencoded,1,3.0511,0,1,cookie,0.4166,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8561,1
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,0,cookie,0.6964,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.8242,1
1,0,None,0,0,GET,0,multipart/form-data,1,0.876,0,1,cookie,0.9015,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.605,1
0,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.6713,1
1,0,Strict,1,1,PUT,1,multipart/form-data,1,4.2633,1,0,cookie,0.0933,0
1,0,None,0,0,PUT,1,application/x-www-form-urlencoded,1,0.0841,0,1,cookie,0.9628,1
0,0,absent,0,0,GET,0,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9305,1
1,1,Strict,1,1,PUT,1,application/x-www-form-urlencoded,1,3.2507,1,1,cookie,0.4798,0
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,0,cookie,0.6429,1
0,0,None,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9546,1
1,1,Strict,1,0,PUT,1,application/x-www-form-urlencoded,1,3.9919,0,0,cookie,0.2684,0
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.7439,1
0,0,absent,0,0,POST,1,application/x-www-form-urlencoded,1,0.0,0,1,cookie,0.9501,1
1,0,Lax,1,0,POST,1,application/x-www-form-urlencoded,1,4.808,0,1,cookie,0.133,0
0,0,absent,0,0,PUT,1,multipart/form-data,1,0.0,0,0,cookie,0.8836,1
0,0,absent,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.5725,1
0,0,absent,0,0,GET,0,multipart/form-data,1,0.0,0,1,cookie,0.8683,1
0,0,None,0,0,POST,1,multipart/form-data,1,0.0,0,1,cookie,0.8937,1
